Cell ID,Minute,x,y,z
1200058,12,509.08997,561.9396,664.9968
1200059,12,408.38763,449.99078,665.09326
1200060,12,598.1803,417.747,668.7095
1200061,12,511.52942,347.6625,695.30475
1200062,12,526.098,462.6237,705.38544
1300000,13,932.03546,646.10956,339.71432
1300001,13,945.3804,448.2203,340.6839
1300002,13,906.4653,345.66342,373.64645
1300003,13,839.9024,262.38153,383.08023
1300004,13,827.90546,781.0029,397.14478
1300005,13,699.4355,871.01495,413.4203
1300006,13,682.34845,137.97278,413.90814
1300007,13,357.5025,850.0466,416.8881
1300008,13,273.48022,183.23808,420.9521
1300009,13,208.8599,682.2983,422.84506
1300010,13,410.05386,118.10191,425.91846
1300011,13,541.6401,119.87886,426.7637
1300012,13,893.6518,565.6468,440.30396
1300013,13,194.1709,361.01254,440.60944
1300014,13,220.63364,280.2452,453.77832
1300015,13,877.3239,459.8222,461.5036
1300016,13,176.50893,455.69708,463.1566
1300017,13,194.73024,553.48425,465.14423
1300018,13,583.18585,873.4505,465.73346
1300019,13,830.68494,350.79977,495.19183
1300020,13,481.6614,853.15643,500.64664
1300021,13,804.2934,658.6439,500.8311
1300022,13,622.4233,171.3635,507.72623
1300023,13,353.49472,205.17497,508.16397
1300024,13,312.11826,717.3703,510.52118
1300025,13,731.52765,411.2405,511.99237
1300026,13,340.41125,414.48257,517.2572
1300027,13,707.4043,553.1753,517.3849
1300028,13,426.83008,362.57205,518.0226
1300029,13,435.17645,202.18091,525.8274
1300030,13,687.28564,244.80083,526.9131
1300031,13,330.59402,282.2903,529.8529
1300032,13,520.2442,185.79868,530.62836
1300033,13,714.8338,717.6897,534.79645
1300034,13,506.6217,289.26877,536.09076
1300035,13,446.80496,500.24872,537.29016
1300036,13,746.3942,313.08188,538.7732
1300037,13,597.90497,584.4784,540.88666
1300038,13,620.8044,397.68927,541.2471
1300039,13,527.6156,405.47842,557.0429
1300040,13,361.88776,594.23456,559.61774
1300041,13,482.1977,715.7047,567.53546
1300042,13,616.168,731.9907,570.1356
1300043,13,801.8418,479.62772,574.7884
1300044,13,545.11945,615.5851,576.954
1300045,13,603.21484,227.01547,578.27203
1300046,13,297.01648,377.59595,599.34265
1300047,13,294.94315,497.2983,599.6286
1300048,13,519.3047,485.1681,607.0011
1300049,13,394.2472,289.18945,614.76715
1300050,13,441.02097,615.9439,615.5514
1300051,13,513.27014,253.90369,617.83014
1300052,13,650.48236,311.84912,634.01886
1300053,13,717.2028,534.5094,644.2221
1300054,13,687.51447,417.11157,653.9584
1300055,13,551.5644,679.3727,654.36896
1300056,13,615.8735,570.9708,661.5383
1300057,13,508.1816,565.01514,665.5142
1300058,13,408.33,451.38892,665.77716
1300059,13,598.5209,418.25586,667.07996
1300060,13,513.48505,347.11966,700.4434
1300061,13,524.77783,462.3722,703.6243
1400000,14,945.2739,446.34015,338.1559
1400001,14,932.98285,644.22504,338.20718
1400002,14,907.92035,344.3432,375.79593
1400003,14,828.6632,779.3342,398.04556
1400004,14,275.24826,183.9026,409.08527
1400005,14,682.50824,139.06561,409.54092
1400006,14,698.6373,870.62366,412.3296
1400007,14,359.8257,850.54205,417.088
1400008,14,203.90141,679.10724,418.1484
1400009,14,411.67035,116.81087,423.65878
1400010,14,543.26434,117.51838,428.05322
1400011,14,893.45294,561.7245,440.98105
1400012,14,189.46352,361.11536,441.9529
1400013,14,222.33804,279.27054,454.22238
1400014,14,877.0912,458.7066,461.7423
1400015,14,189.76405,553.91907,462.1249
1400016,14,176.87988,456.6554,462.72964
1400017,14,580.5377,870.70984,470.07413
1400018,14,829.6006,347.1061,497.79462
1400019,14,808.2979,658.105,500.55963
1400020,14,480.65442,855.48114,501.35605
1400021,14,354.13864,208.4538,504.00613
1400022,14,734.75555,406.80618,508.9474
1400023,14,308.9135,718.1232,513.72546
1400024,14,341.7753,416.7502,517.30896
1400025,14,702.70135,552.79083,518.6835
1400026,14,424.0028,361.0477,520.72406
1400027,14,684.47833,248.26347,523.43896
1400028,14,521.8419,186.10217,524.2966
1400029,14,434.99792,200.91418,527.1394
1400030,14,334.09512,286.56528,528.5895
1400031,14,504.31375,288.26508,534.4382
1400032,14,714.5383,718.3504,534.45886
1400033,14,444.50806,505.22772,534.8595
1400034,14,746.3721,311.64914,539.9147
1400035,14,622.02155,393.7134,542.5832
1400036,14,598.12384,585.1517,543.7662
1400037,14,524.6653,408.5289,553.8776
1400038,14,354.50668,594.32416,557.0538
1400039,14,481.09033,716.9206,569.03894
1400040,14,616.756,732.32947,570.96576
1400041,14,800.9816,478.88492,575.09125
1400042,14,538.8634,615.60486,575.835
1400043,14,603.6007,226.45647,580.77844
1400044,14,291.5405,498.24878,597.6977
1400045,14,302.5702,377.954,598.03845
1400046,14,517.26996,488.86404,606.98315
1400047,14,393.44583,291.2583,610.851
1400048,14,437.1096,614.94366,612.92804
1400049,14,514.5756,254.29248,614.8418
1400050,14,650.518,313.14685,633.6106
1400051,14,719.6608,534.563,646.7245
1400052,14,688.7946,415.91754,649.5442
1400053,14,550.2817,674.8539,652.0879
1400054,14,510.3136,568.5225,660.8263
1400055,14,619.4005,570.4627,664.75146
1400056,14,598.6886,418.54233,664.8184
1400057,14,409.053,452.2808,664.93976
1400058,14,513.0298,347.5404,696.9613
1400059,14,524.8215,463.54578,702.0487
1500000,15,947.07336,448.03702,341.86847
1500001,15,934.2523,641.5234,343.0093
1500002,15,908.0892,342.87534,378.4287
1500003,15,847.6501,264.01813,395.9596
1500004,15,829.1204,778.6038,401.63553
1500005,15,686.38293,137.35336,403.01257
1500006,15,204.37782,679.753,417.3581
1500007,15,698.10175,869.6427,417.3629
1500008,15,359.17276,849.5916,421.26007
1500009,15,412.11053,114.64553,427.85693
1500010,15,269.35693,180.18604,432.877
1500011,15,538.5902,117.75594,434.81143
1500012,15,892.9534,563.2981,438.00537
1500013,15,185.69109,363.7694,450.35406
1500014,15,223.15495,277.59818,455.2667
1500015,15,188.61082,553.6033,462.83313
1500016,15,875.65265,460.75247,463.4326
1500017,15,175.1054,454.41138,463.86008
1500018,15,580.38135,869.9196,473.66708
1500019,15,829.0938,345.2409,499.2022
1500020,15,812.57733,658.08405,499.42767
1500021,15,484.5391,856.64575,502.025
1500022,15,355.45685,209.55357,502.72867
1500023,15,737.95996,405.8935,509.574
1500024,15,308.21313,720.8874,514.05084
1500025,15,424.35077,359.17413,517.8005
1500026,15,342.066,416.75665,517.89886
1500027,15,685.04803,248.91185,521.03735
1500028,15,699.0205,553.18787,521.82623
1500029,15,519.46735,185.6058,524.7154
1500030,15,433.74158,202.58339,526.8391
1500031,15,335.1682,284.33716,526.8835
1500032,15,503.24136,289.85254,531.8246
1500033,15,716.28064,717.5163,533.56256
1500034,15,445.39822,509.22348,536.9689
1500035,15,746.7602,313.4082,540.3613
1500036,15,625.7395,393.84476,542.1223
1500037,15,597.0668,583.4752,544.64154
1500038,15,526.6146,407.5282,552.99493
1500039,15,350.8596,596.12976,553.80396
1500040,15,479.364,722.5606,567.5365
1500041,15,618.7813,732.10645,568.1254
1500042,15,535.3373,619.0933,573.0754
1500043,15,800.83496,480.2211,573.4982
1500044,15,607.76025,227.52731,580.1438
1500045,15,295.91315,498.94275,595.9428
1500046,15,303.40353,380.25146,601.1538
1500047,15,518.0881,487.54916,602.8237
1500048,15,516.3905,253.63521,610.14246
1500049,15,436.5546,618.55963,610.4648
1500050,15,401.96976,295.77185,611.55396
1500051,15,653.7207,311.98514,635.2198
1500052,15,688.9748,415.3807,646.1202
1500053,15,721.1388,534.37195,647.202
1500054,15,551.2557,675.1144,652.32587
1500055,15,507.67407,569.81067,660.3615
1500056,15,616.7499,570.76666,663.81555
1500057,15,598.09705,418.56876,665.7635
1500058,15,410.2459,453.3054,667.631
1500059,15,513.13727,346.75165,697.07776
1500060,15,526.1669,462.47638,703.1318
1600000,16,948.808,449.29755,347.59546
1600001,16,933.8638,633.6654,350.60583
1600002,16,906.6803,343.81378,378.3556
1600003,16,688.05927,136.99577,404.61807
1600004,16,849.14233,263.96335,405.60892
1600005,16,832.2385,778.8565,407.44077
1600006,16,205.82005,682.30444,422.6941
1600007,16,694.98535,867.9868,425.21005
1600008,16,414.741,116.01187,426.05185
1600009,16,537.8273,115.888,426.35443
1600010,16,269.64062,178.2442,427.1541
1600011,16,358.19897,850.4791,428.3063
1600012,16,889.29047,561.3019,433.00427
1600013,16,189.38252,362.40317,451.33948
1600014,16,225.89925,276.4571,460.6477
1600015,16,875.19147,459.79263,462.60132
1600016,16,176.67027,453.6587,465.99078
1600017,16,185.67348,552.5486,466.89783
1600018,16,579.52014,868.8131,477.15683
1600019,16,830.1666,348.18002,497.79138
1600020,16,813.22003,654.23724,500.03708
1600021,16,357.5937,211.304,504.19748
1600022,16,487.57407,859.0909,504.64337
1600023,16,740.51697,406.43353,507.08173
1600024,16,346.14383,416.04037,515.6912
1600025,16,425.97437,356.20776,517.05817
1600026,16,309.4427,720.49207,518.5201
1600027,16,700.7757,550.351,521.33923
1600028,16,685.5868,249.51288,521.62524
1600029,16,437.90976,201.74197,526.1372
1600030,16,525.7626,186.80962,526.5743
1600031,16,336.27356,282.94144,526.836
1600032,16,508.26205,286.32693,527.571
1600033,16,717.557,715.73,532.1054
1600034,16,448.86118,505.9588,535.39044
1600035,16,627.0708,389.98602,537.15643
1600036,16,747.5456,315.22638,540.7474
1600037,16,597.2865,579.2782,545.9398
1600038,16,352.25894,593.0958,552.1149
1600039,16,528.7058,401.60388,552.7874
1600040,16,478.69278,722.8963,564.67377
1600041,16,619.7452,730.0106,569.73456
1600042,16,802.50433,480.15964,573.22095
1600043,16,535.61755,618.2735,575.13354
1600044,16,608.7774,227.47424,577.85583
1600045,16,300.59784,497.7924,595.1352
1600046,16,521.3961,484.52966,600.3076
1600047,16,304.57178,380.42136,602.74835
1600048,16,437.5623,620.39276,608.5699
1600049,16,516.2,251.9444,613.41125
1600050,16,405.95074,297.47806,614.3182
1600051,16,651.9475,312.1538,633.0143
1600052,16,690.22943,416.03537,642.179
1600053,16,720.663,533.0637,645.20544
1600054,16,549.82074,677.32715,651.01196
1600055,16,505.36218,568.0293,658.58
1600056,16,615.3568,570.8808,661.37415
1600057,16,597.6487,417.64938,664.2455
1600058,16,411.97794,452.25372,666.0976
1600059,16,510.97992,347.13406,694.25745
1600060,16,526.2765,461.81033,702.3187
1700000,17,951.6707,446.94644,350.09207
1700001,17,933.8954,631.7879,357.95163
1700002,17,904.65894,345.44952,383.12885
1700003,17,687.763,138.91005,407.7385
1700004,17,831.5939,776.69824,410.0236
1700005,17,848.7115,264.6137,415.47546
1700006,17,272.2416,179.64154,424.9353
1700007,17,537.634,117.4411,425.26764
1700008,17,203.03891,680.14844,426.87445
1700009,17,695.1879,867.05945,427.8652
1700010,17,417.38828,118.57861,428.9587
1700011,17,359.5809,849.64026,433.50372
1700012,17,888.18134,561.1608,436.10876
1700013,17,193.41891,361.44888,452.2992
1700014,17,229.48329,276.00583,460.93835
1700015,17,873.7563,461.33643,462.08456
1700016,17,177.7466,451.56927,469.32434
1700017,17,189.95811,549.50287,470.81482
1700018,17,581.86066,867.8372,476.59097
1700019,17,833.44604,349.63303,498.1105
1700020,17,812.6725,650.6496,500.22293
1700021,17,360.1614,210.35686,501.7964
1700022,17,743.0518,409.13242,504.6883
1700023,17,488.9887,856.6373,504.8463
1700024,17,432.537,358.85867,518.1816
1700025,17,350.08908,414.46588,519.53107
1700026,17,701.95874,548.9353,520.1425
1700027,17,440.2054,202.27652,521.0896
1700028,17,687.1404,250.87106,521.28345
1700029,17,314.69928,718.0714,521.9894
1700030,17,506.46542,287.699,527.1324
1700031,17,532.64813,186.72607,527.42163
1700032,17,334.6048,284.3117,528.5665
1700033,17,715.0954,715.9744,532.7398
1700034,17,627.0476,390.23312,533.6374
1700035,17,456.78818,502.85806,536.1952
1700036,17,748.5672,316.13562,540.3479
1700037,17,598.0509,578.0851,544.0982
1700038,17,531.5459,399.90765,551.0536
1700039,17,355.03436,588.1315,552.7846
1700040,17,478.61932,722.04584,565.307
1700041,17,618.7208,732.25977,570.80865
1700042,17,612.78467,221.80623,571.02106
1700043,17,804.13214,479.54288,572.46954
1700044,17,604.9421,232.2738,575.82654
1700045,17,538.8777,618.57684,577.5666
1700046,17,302.4973,495.29852,597.9418
1700047,17,306.77484,380.16504,602.31854
1700048,17,532.2545,493.38492,604.4135
1700049,17,437.1,619.8372,608.0563
1700050,17,412.46713,290.5099,608.82465
1700051,17,516.39813,477.95624,609.79456
1700052,17,665.71783,305.9703,622.963
1700053,17,530.61743,257.77734,627.5849
1700054,17,405.3426,306.89413,629.2264
1700055,17,681.962,430.27197,629.9147
1700056,17,643.14355,318.44217,644.6075
1700057,17,721.8094,533.6008,645.4563
1700058,17,697.7405,410.04678,651.34357
1700059,17,549.29376,678.6809,653.0709
1700060,17,595.4599,437.41656,658.63635
1700061,17,616.6425,571.41626,660.849
1700062,17,505.65143,564.6773,663.0952
1700063,17,413.9598,462.38205,666.3579
1700064,17,417.8684,442.52356,666.6194
1700065,17,601.24243,403.72974,677.37286
1700066,17,491.23306,350.80746,697.02356
1700067,17,530.1119,344.11816,697.60876
1700068,17,537.99335,470.72772,704.637
1700069,17,511.667,458.85123,704.66345
1800000,18,949.04974,445.34976,351.18332
1800001,18,933.3918,632.43805,359.78604
1800002,18,902.9806,347.65018,383.26358
1800003,18,687.14874,142.24605,409.09933
1800004,18,830.58875,773.15656,411.9361
1800005,18,846.86804,265.8125,414.89844
1800006,18,273.46277,182.26659,425.92444
1800007,18,693.66455,865.2907,428.36206
1800008,18,538.14105,112.16274,429.88892
1800009,18,204.48904,676.3627,430.96844
1800010,18,419.8367,117.93887,432.18616
1800011,18,885.8932,561.23517,436.22485
1800012,18,361.6381,849.18555,437.0807
1800013,18,193.8899,362.8506,453.69513
1800014,18,230.6894,276.42703,460.87198
1800015,18,871.22906,462.77527,462.16202
1800016,18,178.19865,450.471,472.07205
1800017,18,193.3178,548.3379,475.45343
1800018,18,582.90063,866.7961,476.67026
1800019,18,364.93008,207.83714,489.0002
1800020,18,835.2411,342.30096,490.7932
1800021,18,811.2092,647.52057,500.0377
1800022,18,738.4525,411.54922,500.4487
1800023,18,418.3871,341.17548,502.5838
1800024,18,488.45633,852.65704,502.89713
1800025,18,351.3072,202.48386,503.91165
1800026,18,836.3216,356.87024,509.31104
1800027,18,343.64676,405.45444,512.49994
1800028,18,671.55194,253.36827,512.9852
1800029,18,583.5644,280.08347,515.6683
1800030,18,702.61316,549.8547,519.49664
1800031,18,437.25076,197.52426,520.5138
1800032,18,342.38803,285.03677,522.13654
1800033,18,748.7298,315.89206,522.74475
1800034,18,320.11307,716.9794,522.9125
1800035,18,439.18106,374.56387,526.909
1800036,18,501.59857,278.46634,529.36017
1800037,18,366.38153,422.82187,529.57196
1800038,18,716.4292,714.4495,532.15186
1800039,18,695.978,244.53883,533.34155
1800040,18,623.4142,397.2566,534.7339
1800041,18,532.11664,182.61365,535.7937
1800042,18,626.1725,379.84674,536.37537
1800043,18,455.65628,513.5429,543.4576
1800044,18,598.783,574.7222,544.1815
1800045,18,327.7378,281.62756,545.18994
1800046,18,753.8107,325.41174,547.54645
1800047,18,357.80313,587.53864,552.5168
1800048,18,533.6501,404.39233,554.3417
1800049,18,536.1117,387.54895,560.95856
1800050,18,481.35645,723.7192,564.69366
1800051,18,619.96924,732.175,567.79803
1800052,18,804.45996,476.386,575.2062
1800053,18,545.75024,626.7202,575.58636
1800054,18,623.0206,215.62836,581.5144
1800055,18,533.1259,613.016,582.0268
1800056,18,292.74838,493.30063,587.9816
1800057,18,289.58542,374.51074,589.98315
1800058,18,445.85538,618.8259,591.8573
1800059,18,410.0402,277.00995,603.247
1800060,18,307.98114,501.56604,604.7837
1800061,18,543.69916,494.70563,605.82806
1800062,18,669.15784,451.52063,607.995
1800063,18,488.3638,237.4901,613.60675
1800064,18,690.12555,303.43018,614.5533
1800065,18,315.2095,386.51028,616.0014
1800066,18,435.3872,625.8212,619.2368
1800067,18,509.92026,461.70782,622.6244
1800068,18,535.60956,261.53378,626.96063
1800069,18,395.69687,312.25006,634.3382
1800070,18,729.9513,548.75415,635.9815
1800071,18,497.07114,546.6202,649.8839
1800072,18,720.8522,523.5358,650.09
1800073,18,645.25037,319.333,650.4842
1800074,18,701.3648,412.53702,651.19366
1800075,18,559.8704,681.5645,652.71313
1800076,18,537.37994,677.84,654.6378
1800077,18,620.0292,595.2976,656.8905
1800078,18,613.4374,562.1173,663.7932
1800079,18,599.26025,450.43948,665.4708
1800080,18,409.30417,477.42593,669.6827
1800081,18,419.1261,426.37027,670.9405
1800082,18,508.21503,575.3854,678.8225
1800083,18,606.29736,395.1642,686.0528
1800084,18,536.1361,343.4159,696.3599
1800085,18,479.35208,348.33673,697.2545
1800086,18,545.435,477.9653,707.40546
1800087,18,498.70642,450.7408,707.4616
1900000,19,947.6751,444.04993,353.2121
1900001,19,929.72406,633.3274,361.73248
1900002,19,902.354,349.60367,382.0656
1900003,19,678.60974,142.66624,409.82224
1900004,19,828.3783,771.64294,413.85526
1900005,19,841.56,270.11996,421.6567
1900006,19,546.104,102.30892,425.19867
1900007,19,268.1842,179.59995,426.98758
1900008,19,692.8068,862.4867,430.72592
1900009,19,889.12506,560.8752,434.19128
1900010,19,203.90161,672.3331,434.45834
1900011,19,531.26465,121.4082,436.8225
1900012,19,366.17123,846.7874,440.46432
1900013,19,181.90994,361.9266,440.76163
1900014,19,221.55925,275.83768,448.87662
1900015,19,173.62405,455.01462,459.44562
1900016,19,852.73645,462.5653,459.62668
1900017,19,882.8272,466.34802,461.5231
1900018,19,205.7956,362.11096,462.4503
1900019,19,241.46506,277.88333,466.79465
1900020,19,194.80162,550.6525,473.66306
1900021,19,838.7034,333.58752,477.59232
1900022,19,583.8822,865.7223,478.95422
1900023,19,190.74805,452.75012,480.75522
1900024,19,752.681,406.81265,483.91873
1900025,19,813.1915,651.79913,490.76443
1900026,19,368.429,210.31361,492.27515
1900027,19,490.30322,854.7113,499.00403
1900028,19,413.71155,330.18652,502.10312
1900029,19,335.7466,202.7145,503.1877
1900030,19,665.9405,251.16557,508.4547
1900031,19,336.8408,398.12677,509.46805
1900032,19,753.9149,306.4441,510.54794
1900033,19,847.1917,366.82532,511.10428
1900034,19,585.2767,267.25607,511.24875
1900035,19,725.9465,419.78247,514.07416
